Abstrak,Topik 1,Topik 2,Topik 3,Total Proporsi Topik
custom profil profil pelanggan profil data pribadi pelanggan pembelian pembentukan cluster salah teknik mengekstrak pola kecenderungan data teknik prose knowledg discoveri in databas kdd data mine identik prose penggalian datadata dikelompokkan data tersusun rapi prinsip custom profil pengambilan data input kuison pelanggan pembelian permasalahan perusahaan manual batik beli stok barang gudang permasalahan aplikasi pengelompokan data cutom mengidentifikasi custom tertarik model batik beli custom algoritma kmean kelompok data data berbeda mengoptimalkan persediaan barang diminati custom berbelanja hasil pengujian metod kmean cluster system profil toko batik madura cluster cluster cluster cluster memiliki kecendrungan memilih batik model gejeh kerreng manok,0.6743834151079416,0.0010280737635611752,0.32458851112849724,1.0
it master plan perencanaan strategi terkait pengembangan sistem teknolog informasi organisasi perusahaan kota mojokerto menerapkan it master plan pengembangan sistem teknolog skpd satuan kerja perangkat daerah manual membutuhkan hasil capaian kinerja berdasarkan pengembangan sistem survei evaluasi pencapaian kinerja terintegrasi skpd sistem melaksanakan implementasi it master plan manual survei evaluasi hasil capaian kinerja membutuhkan tenaga tambahan terkomputerisasi penelitian penuli mengimplementasikan metod analyt hierarchi process ahp menentukan nilai bobot tahap evaluasi tahapan utama evaluasi penelitian tahap menentukan bobot masingmas kriteria penilaian metod ahp tahap memperoleh nilai score bobot hasil survei implementasi metod trrafic light system score berdasarkan hasil penelitian pengujian data monitor skpd kelurahan jagalan didapatkan nilai ratarata score,0.0009322602888342175,0.6308055770292117,0.36826216268195394,0.9999999999999998
dewasa perkembangan teknolog maju salah teknolog berkembang pesat smartphon berbasi android berkembangnya teknolog seband kebutuhan mahasiswa pengenalan lingkungan laboratorium pengenalan lingkungan laboratorium manual melibatkan teknolog memperkenalkan lingkungan laboratorium dirasa efektif efisien membuhkan tenaga permasalahan dibuatlah virtual realiti vr d berbasi android berjeni visualisasi arsitektur studi area laboratorium teknik informatika tif utm aplikasi mahasiswa menjelajah mengen laboratorium tif smartphon berbasi android mahasiswa langsung data hasil uji coba aplikasi vr laboratorium tif berjalan devic uji coba devic andromax r gyroscop berfungsi hasil pengujian aplikasi kuesion didapatkan nilai ratarata responden berdasarkan verifikasi user nilai ratarata,0.001107653629069029,0.997784737414041,0.0011076089568900509,1.0
museum cakraningrat menyimpan benda peninggalan sejarah keajaankerajaan madura gedung berdiri menarik perhatian pengunjung terletak dideretan kantor pemerintahan bangkalan tepatnya jl soekarnohatta keberadaan museum menjaga nilainilai sejarah madura sarana komunikasi generasi generasi penelitian mencoba memperkenalkan museum cakraningrat memanfaatkan teknolog virtual realiti vr vr museum cakraningrat masyarakat menjelajahi lingkungan museum koleksi benda peninggalan sejarah didalamnya smartphon berbasi android hasil penelitian aplikasi vr museum cakraningrat berhasil blender model d implementasi vr interaktif uniti d game engin aplikasi vr museum cakraningrat menjelajah museum pengguna mengen nama koleksi benda peninggalan sejarah informasi benda hasil kuesion membuktikan pengguna terbantu mengen benda sejarah koleksi museum manfaat vr museum cakranigrat media pengenalan terpenuhi total responden menilai segi tampilan fungsionalita aplikasi vr museum cakraningrat,0.375019219542971,0.6240979780761734,0.0008828023808555937,1.0
perencanaan strategi dibutuhkan evaluasi tolak ukur keberhasilan implementasi master plan teknolog informasi evaluasi survei langsung terkait perkembangannya sistem pengumpulan data evaluasi master plan teknolog informasi skpd struktur kerja perangkat daerah pemerintah kota mojokerto sistem manual survei instansi terkait pengumpulan pencatatan hasil survei data terpisah terkomputerisasi dibutuhkan tenaga mempros data tersebuttelah dikembangkan sistem manajemen data dapatkan survei instansi terkait sistem monitor survei prose survei monitor perencanaan master plan teknolog informasi mudah cepat pemerintah memonitor nilai ratarata predikat pengujian usabl dihasilkan output sistem data rekap diolah master plan teknolog informasi sasarankata kunci evaluasi sistem master plan teknolog informasi kota mojokerto,0.0010174642082022665,0.9979650235201666,0.0010175122716312274,1.0
citra retina lua prose diagnosa gangguan mata diabet retinopati glukoma analisa pemrosesan citra retina memiliki peranan signifikan dunia medi citra retina dianalisa manual ophthalmolog jangka sumber daya terbata automasi analisa citra retina kemudahan kecepatan analisa tingkat akurasi setara hasil analisa manual penelitian menawarkan pengembangan metod deteksi fitur citra retina optic nerv head onh diken nama optic disc od morfolog matemati transformasi hough gari metod penelitian meliputi tahapan tahap perbaikan kontra citra metod local contrast enhanc lce dilanjutkan penentuan area region of interest roi mengacu channel warna dipilih penelitian memanfaatkan channel warna red green prose pendeteksian area od tahapan prose segmentasi bentuk od rangkaian operasi morfolog matemati dilasi erosi open close rekonstruksi bentuk gari tepi od terdeteksi divot transformasi hough prose mark lokasi od metod diajukan penelitian diujikan basi data citra messidor mengambil sampel citra warna citra ground truth citra total hasil uji penelitian morfolog matemati tingkat akurasi nilai akurasi kombinasi morfolog matemati transformasi hough kunci optic nerv head optic disc region of interest local contrast enhanc morfolog matemati transformasi hough,0.9988254180049588,0.0005873050167071108,0.0005872769783340262,1.0
seir berkembangnya jaman koleksi gambar â gambar digit metadata caption keyword mencari koleksi gambar â gambar dirasa efektif sisi penggunaan keakuratan hasil bersifat subjektf mengartikan gambar berdasarkan ahli mengembangkan beragam pencarian gambar didasarkan imag content gambar warna bentuk tekstur diken istilah cbir content base imag retriev content base imag retriev berbasi konten warna pencarian informasi jeni sebaran warna citra dperbandingkan informasi isi content citra color histogram grafik menggambarkan penyebaran nilai â nilai instensita pixel citra penelitian dibaha content base imag retriev berdasarkan color histogram pengukuran kemiripan sebaran warna citra queri citra databas perhitungan eulidean distanc databas dipakai beras wang dataset kategori kategori berisi citra berformat jpg berdasarkan hasil uji coba sistem penelitian hasil retriev citra berdasakan ekstraksi fitur kuantisasi citra nilai skala keabuan citra nilai skala keabuan menemukan citra relevan queri kunci content base imag retriev color histogram eulidean distanc,0.9985430224225665,0.0007284782187818201,0.0007284993586515506,1.0
perkembangan jaringan teknolog pesat sisi perangkat sisi aplikasi web salah teknolog kehidupan seharihari aplikasi menunjang pelayanan penawaran barang jasa pelayanan publik darah tubuh manusia kebutuhan permintaan darah masyarakat angka kecelakaan penyakit penangannya membutuhkan transfusi darah meningkat minimnya persediaan darah pemprosesan darah lambat angka kematian berdasarkan proyek dirancang sistem informasi donor darah diaks web browser pc atupun web browser handphon sistem informasi berbasi data base masyarakat informasi langsung persediaan darah pmi kabupaten bangkalan disediakan informasi darah disumbangkan pendonor setia perorangan sistem hardwar loptap spesifikasi softwar sistem basiss web penggunaan sistem base sistem manajemen xampp kunci sistem informasi sistem informasi donor darah php,0.40053749716007736,0.5984750961599145,0.0009874066800081777,1.0
tingkat kelulusan mahasiswa salah faktor menentukankeberhasilan perguruan salah satunya universita trunojoyo madura perguruan mencetak lulusan terbaik perguruan suks berhasil mencetak sumber daya manusia handal berkualitasdata adalahdata induk dandata kelulusan mahasiswa lulusan atribut data induk daerah prose jalur masuk atribut data kelulusan studi lulu penelitian diolah rancangan aplikasi olap onlin analyt processingdimulai prose pemilihan data normalisasi tabel membentuk dimensi tabel fakta tabel prose etl extract transform and load hasil tampilan web broser berdasarkan hasil penelitian diperoleh hasil lulusan terbaik daerah kabupaten pamekasan lulusan mahasiswa lulusan terbaik berdasarkan jalur masuk pmdk lulusan mahasiswa kunci data induk mahasiswa data kelulusan mahasiswa olap onlin analyt process,0.21986522362753533,0.7791570184262528,0.0009777579462119474,1.0000000000000002
dunia pendidikan lepa peranan guru penilaian kinerja guru kinerjanya optim kualita pendidikan penilaian kinerja guru terlaksana menyita tenaga dibuatlah sistem perangkingan kinerja guru metod ipm smarter topsi ipm metod pengukuran kinerja ipm memperhatikan kebutuhan stakehold smarter membobotkan indik hasil penelitian kpi teridentifikasi pembobotan indik smarter penambahan pengurangan alternatif pembobotan rumu roc topsi merangk nilai kinerja guru menentukan nilai preferensi alternatif memilih alternatif terbaik hasil prose sistem total orang guru sd orang memiliki traffic light hijau kinerjanya orang memiliki traffic light kune ditingkatkan uji objektifita diperoleh nilai ratarata didapatkan pengolahan data hasil sebaran kuision hasil pengguna sistem kepala sekolah penilaian kinerja sistem hasil uji coba tingkat akurasi sistem mencapai kunci sistem perangkingan kinerja guru ipm smarter topsi,0.3749971059601368,0.09612967328639085,0.5288732207534723,1.0
pdam kabupaten bojonegoro badan milik pemerintah bertuga menyediakan menyalurkan air bersih masyarakat kelangsungan usaha pdam bergantung kesetiaan pelanggan ditemukan keluhan pelayanan kepuasan pelanggan dipengaruhi pemberi pelayanan karyawan tuga metod import and perform matrix indikatorindik ditingkatkan nilai tingkat kepuasan metod gapkesenjangan objek penelitian tuga pelanggan karyawan pdam kabupaten bojonegoro kuision pelanggan ketersediaan air kelancaran air respon keluhan kesigapankecepatan oper perpipaan keahlian oper perpipaan ditingkatkan nilai kepuasan kualita air distribusi kontinuita air distribusi kecepatan pemasangan instalasi meter air pengaduan perpipaan kemudahan pelayanan karyawan pdam kabupaten bojonegoro indik ditingkatkan jaminan kehidupan manajemen perusahaan kesempatan berkembang pemimpin menangani bawahan penghargaansanksi nilai kepuasan apresiasi perusahaan perusahaan profesionalism pekerjaan kebijakan organisasi tuntutan tuga,0.5603230504957912,0.4387446972748193,0.0009322522293896061,1.0
berinteraksi menjalin pertemanan jejar sosial penelitian salah satunya klasterisasi klasterisasi salah teknik data mine kelompokkelompok data kesamaan data jejar sosial klasterisasi data twitter data berbentuk graph dikonversi bentuk matrik adjac diubah bentuk matrik geodes distanc dimensi matriksnya direduksi multidimension scale md diklasterisasi metod k â medoid metod k â medoid metod klasterisasi data non hirarki berusaha mempartisi data bentuk cluster klasterisasi graph jejar sosial metod k â medoid cluster terbentuk jarak pusat cluster vertex berdekatan dipengaruhi perhitungan cost jarak euclidean distanc kualita klasterisasi metod k â medoid diukur metod puriti hasil penelitian nilai â puriti tingkat akurasi penggunaan metod kmedoid klasterisasi graph twitter cluster mencapai,0.9979227867189607,0.0010385580433986776,0.0010386552376406425,1.0
kerja praktek kegiatan wajib mahasiswa s teknik informatika bertujuan menguji mengaplikasikan teori pembuktian ilmiah mata kuliah prose manajemen kerja praktek manual menyita kesalahan dibangun sistem informasi manajemen kerja praktek dibangun bahasa pemrograman php pemodelan mvc model view control codeingnit frameworknya hasil didapatkan penelitian sistem manajemen mengelola data terkait kegiatan kerja praktek pengajuan kerja praktek cetak daftar mahasiswa kerja praktek informasi nilai kerja praktek informasi dosen pembimb bimbingan onlin halhal terkait kerja praktek nilai kepuasan user nilai kemudahaan kunci sistem informasi manajemen kerja praktekframework codeignit mvc,0.04877539279740775,0.950037944290283,0.0011866629123091534,0.9999999999999999
graf diagram node edg graf terbentuk sebaran data berkaitan hubungan node berdekatan membentuk kelompok komunita mencari komunita data pendekatan salah satunya multidimension scale metod bertujuan mencari hubungan data sparsial hasil multidimension scale prose kmean cluster komunita membandingkan jarak terdekat data kualita hasil kmean cluster dihitung metod akurasi puriti berdasarkan hasil uji coba aplikasi deteksi komunita menghasilkan komunita data data node komunita dipengaruhi hasil kmean cluster nilai puriti dihasilkan prose k mean cluster,0.9971942334504227,0.001402876575977106,0.0014028899736000951,0.9999999999999999
alquran pedoman umat islam menyelesaikan prose pencarian ayat disusun terpisah menimbulkan masyarakat kesulitan memahaminya upaya pencarian digit konsep ir inform retriev pencarian ayat alquran digit mengalami perkembangan memiliki kekurangan segi kecepatan akurasi ketepatan ayat dihasilkan akurasi ketepatan dipengaruhi keyword nilai threshold pembangunan sistem pencarian penelitian menerapkan fasilita pencarian operasi logika and keyword konsep cach nilai threshold meningkatkan kecepatan akurasi hasil pencarian penelitian metod cosin similar menghitung kemiripan queri ayat databas pembentukan rekomendasi diperoleh perbandingan kemiripan ayat mencari keterkaitan ayat berdasarkan hasil pengujian sistem didapatkan nilai minim cosin similar ratarata presentas fmeasur tingkat efisiensi kinerja sistem mencapai nilai precis nilai recallnya penggunaan logika and keyword menimbulkan akurasi ketepatan cepat pembentukan rekomendasi batasan nilai cosin diata pemrosesan cach membutuhkan relatif stabil dikisaran detik kunci sistem pencarian inform retriev ayat alquran cosin similarityâ¸ pembentukan rekomendasi,0.5784181044658065,0.12638533366843624,0.29519656186575716,0.9999999999999999
game bervariasi memiliki karakteristik berbeda â beda jeni game dijumpai game bertip platform level game platform langsung stati pembuatan level stati game platform pemain mudah menghaf game dimainkan pemain cepat bosan game super tux contoh game platform content level dibangun manual programm penelitian mengimplementasikan metod procedur content gener pcg bernama grammat evolut ge menjadikan level game super tux dinami game super tux berjalan perangkat bergerak android hasil penelitian menunjukan ge level game dinami disesuaikan berdasarkan paramet diinputkan paramet nilai fit place fp probabilita mutasi âµ probabilita mutasi f âµ bernilai fp bernilai level game super tux terbentuk variatif contoh penggunaan paramet nilai fp tipe chunk dibangun mengarah platform dibandingkan crossov hasil teknik es âµ evolusi ge ditemukan level rusak,0.5370855887650796,0.46206168014401183,0.0008527310909084402,0.9999999999999999
game aplikasi media hiburan pembelajaran permainan asset asset bahan dibutuhkan game gambar suara prose pembuatan game asset salah pembuatannya penelitian penuli game pemeliharaan tanaman tanaman game dibentuk sistem membentuk asset gambar tanaman manual pola terbentuk dinami metod algoritma genetika lindenmay system kombinasi metod tanaman proporsion game pemeliharaan tanaman uniti berjalan platform android penelitian menghasilkan game mengimplementasikan lsystem algoritma genetika menemukan hasil dianggap proporsion merubah persentas priorita acuan mencari nilai fit hasilnya tamanan dianggap menempatkan f priorita tertinggi f priorita terendah hasil pengujian evolusi mutasi elit crossov memperhatikan bracket menghasilkan bentuk bervariasi,0.5029640828557962,0.49591574691130846,0.001120170232895358,1.0
game ase kebanyakan orang perangkat komput consol smartphon pembuatan game prose salah satunya desain level asset pakai pembuatan desain level pengembang game stati membutuhkan prose pembuatannya penelitian mengimplementasikan metod procedur content gener pcg bernama agentbas dungeon grow layout peta dungeon dinami game roguelik metod agentbas dungeon grow diterapkan pembuatan level dungeon spesifikasi ruanganruangan terpisah dihubungkan koridor hasil pengujian behaviour perilaku diterapkan agent menghasilkan level peta dungeon menghasilkan ruangan terisolasi kali percobaan ruangan terisolasi ruangan terisolasi level dungeon nilai langkah agent mempengaruhi ruangan hasil pengujian game berjalan emul perangkat android smartphon ratarata kecepatan detik perangkat android smartphon,0.00103862769872161,0.28264300449565904,0.7163183678056194,1.0
algoritma winnow cosin similiar contoh algoritma mengukur tingkat kesamaan dokumen dokumen diukur tingkat kesamaannya dokumen penilaiannya membutuhkan pemikiran salah satunya penilaian esai mengatasi permasalahan aplikasi penilaian esai algoritma manakah terbaik menangani penilaian esai penelitian perbandingan algoritma winnow algoritma cosin similiar penilaian esai penelitian bertujuan tingkat akurasi dibutuhkan mengeksekusi program algoritma winnow algoritma cosin similiar hasil penelitian disimpulkam hasil nilai akurasi algoritma winnow rendah dibandingkan algoritma cosin similiar prosentas selisih dihasilkan ratarata eksekusi algoritma winnow cepat detik eksekusi program algoritma cosin similiar detik,0.0012153272860857894,0.13652123878096642,0.8622634339329478,1.0
pemerintahan desa kelurahan salah pemerintahan bertuga mengelola kewajiban melayani administrasi penduduk tingkat desa pelayanan cepat layanan terbaik penduduk prose administrasi penduduk memakan penduduk menunggu dibutuhkan pengembangan aplikasi membantu salah pengembangannya framework laravel tergolong framework laravel memiliki keamanan fiturfitur mudah dimengerti pengembang aplikasi berdasarkan hasil respon petuga desa implementasi framework laravel aplikasi administrasi desa kepuhkemiri menunjukan respon positif persentas total respon aplikasi berjalan,0.0016053199714546173,0.9967893191327517,0.0016053608957936766,1.0
bangunan memiliki furnitur kursimeja sofa kebutuhan wajib dipenuhi pengguna furnitur salah perabotan rumah tangga internet kecanggihan teknolog dimanfaatkan alat bantu media penyampaian informasi pelanggan aktual akurat pelanggan bertemu tatap muka terbata terikat bata wilayah mendukung jual beli onlin ecommerc konsumen memb produk furnitur manual toko furnitur dirasa efisien efektif seir berkembangnya internet sitem operasi android dewasa masyarakat aplikasi furnitur menggabungkan teknolog canggih salah satunya augment realiti penelitian bertujuan mengukur tingkat efektif efisiensi aplikasi websit mengukur tingkat kepuasan user experi penggunaan aplikasi hasil perhitungan kuision aplikasi furnitar ecommerc membantu user efektif efisien pembelian produk furnitur pengukuran user experi tercapai user mengisi form usabl test mencoba aplikasi langsung hasil pengguna pua aplikasi furnitar ecommerc kunci furnitur ecommerc augment realiti d,0.0008526354448418228,0.9982946237715971,0.000852740783561258,1.0000000000000002
abstrak puskesma pamolokan kabupaten sumenep salah pusat pelayanan kesehatandan tahap pengembangan puskesma dijumpai calon pasien yangmerasa jenuh menunggu pendaftaran disebabkan pelayanan pendaftaran manual mencatat data pasien buku pendaftaran sistem pelayanan manual menyebabkan informasi data pasien data obat data poli sistem pelayanan kesehatan puskesma pamolokan merancang sistem informasi pelayanan pendaftaran efisien sistem pelayanan kesehatan berbasi web membantu mempermudah puskesma calon pasien prose pendaftaran prose permasalahan puskesma pamolokan kabupaten sumenep dirancang aplikasi berbasi web âperancangan sistem informasi layanan kesehatan puskesma pamolokan kabupaten sumenepâ diharapkan solusi permasalahan puskesma pamolokan kunci sistem informasi layanan kesehatan puskesma,0.07799171906447815,0.920924583558155,0.0010836973773669023,1.0
prose penentuan nilai latihan fisik latihan teknik bulutangki klub persada kabupaten kota sumenep manual sistem kinerjanya lambat terkadang kesalahan prose penilaian latihan mengatasi permasalahan sistem informasi dimana prose penilaiannya otomati hasil latihan selesai diinputkan pembuatan sistem memperhatikan kriteriakriteria ditetapkan buku pusdiklat bulutangki semen gresik klub persada kabupaten kota sumenep penentuan nilai ditetapkan manaj pelatih klub persada kabupaten kota sumenep hasil pengujian sistem penilaian tingkat akurasi dibandingkan perhitungan manual,0.9970707003222418,0.0014645880301576745,0.0014647116476005208,1.0
plagiasi pengambilan ide karangan orang menjadikannya seolaholah ide karangannya plagiasi salah pelanggaran hak cipta mengatasi plagiasi kalangan akademik dibuatlah aplikasi mendeteksi plagiasi teknik mendeteksi plagiasi salah satunya winnow winnow algoritma plagiasi berbasiskan karakt algoritma salah algoritma terbaik nilai similar segi akurasi performansi muncul algoritma modifikasi pengembangan winnow biword winnow biword winnow algoritma berbasiskan frasa penelitian membandingkan algoritma winnow biword winnow mencari algoritma efektif efisien mendeteksi plagiasi dokumen hasil perbandingan algoritma winnow efisien unggul komputasi biword winnow efektif unggul keakuratan kemiripan mendeteksi plagiasi dokumen,0.0012007328870544385,0.31968109348788754,0.6791181736250581,1.0
instant messag layanan teknolog komunikasi masyarakat layanan instant messag menawarkan pengiriman pesan bersifat realtim aplikasi menawarkan layanan instant messag aplikasi menjamin keamanan privasi pesan penggunanya salah solusi keamanan privasi pesan aplikasi instant messag kriptografi algoritma kriptografi merahasiakan pesan pengacakan karakt pesan dikirim pengirim penerima rupa pesan rahasia dibaca orang memiliki keterkaitan pesan implementasi aplikasi instant messag sistem operasi android algoritma vigener dimodifikasi modifikasi menggabungkan metod vigener vigener sistem pengolahan kunci khusu prose kriptografi endtoend sisi klien pesan dikirim pesan dibaca penerima implementasi kriptografi vigener cipher dimodifikasi aplikasi instant messag sistem operasi android menghasilkan pertukaran data pesan relatif aman,0.0010174287627315053,0.9979650688420219,0.001017502395246581,0.9999999999999999
ketersediaan informasi event bulutangki diikuti atlit tunggal putra pbsi persatuan bulutangki indonesia susah didapatkan memanfaatkan teknolog bagu web crawler solusi informasi mudah web crawler sistem teknik grab memfilt datadata dibutuhkan sistem data diambil nema event tanggal event tunggal putra pbsi websit bfw badmintoon world feder hasil sistem web crawler teknik grab berhasil dimplementasikan presentas kunci web crawler teknik grab tunggal putra pbsi bulutangki,0.0015800155696127423,0.0015800642102194939,0.9968399202201678,1.0
beasiswa bantuan keuangan siswa memiliki prestasi akademik beasiswa membantu keberlangsungan pendidikan ditempuh siswa beasiswa memiliki arti penghargaan siswa penentuan pemberian beasiswa sekolah dituntut kolektif prose pengambilan keputusan pemberian beasiswa harapan penelitian merancang mengaplikasikan mengembangkan sistem pendukung keputusan keputusan pemberian beasiswa calon siswa penerima beasiswa penelitian metod electr ii membantu perhitungan perankingan prose pengambilan keputusan pemberian beasiswa penggunaan sistem pendukung keputusan metod electr ii kriteria alternatif penghasilan orang tua tangunggan nilai matematika nilai bahasa indonesia nilai bahasa inggri nilai biolog hasil eksperimen metod electr ii uji skenario dihasilkan nilai akurasi data uji data kunci beasiswa sistem pendukung keputusan electr ii,0.9979851379122342,0.001007426937442479,0.0010074351503231776,0.9999999999999999
peramalan fungsi perencanaan efektif efisien apotek sarana pelayanan masyarakat pelayanan terbaik masyarakat membutuhkan produk farmasi penunjang layanan medi pelayanan meningkatkan tingkat penjualan dibutuhkan perencanaan membantu pelayanan apotek penelitian bertujuan perencanaan persediaan obatobatan metod peramalan time seri tripl exponenti smooth te perhitungan kesalahan mean squar error mse berdasarkan hasil analisi data metod peramalan time seriesmendapatkan pola data terbaik meramalkan penjualan obatobatan apotek arini pola data musiman nilai mse terkecil e item obat allupurinol nilai alpha betha gamma,0.4703225461449302,0.10118888553504846,0.4284885683200215,1.0000000000000002
abstrak semest program studi teknik informatika universita trunojoyo evaluasi mutu akademik evaluasi manual mengisi formulir evaluasi lembaran kerta prose evaluasi melibatkan mahasiswa teknik informatika prose evaluasi dinilai efektif datadata diperoleh akurat disebabkan kendala mahasiswa lupa pengisian form kuesion mahasiswa kehilangan form mahasiswa membuang form mahasiswa tidaklupa mengumpulkan form mahasiswa menyuruh teman mengisikan lainlain salah meminimalisir kendalakendala mengganggu prose evaluasi membangun aplikasi sistem informasi evaluasi mutu akademik berbasi mobil teknolog mobil berkembang pesat salah satunya smartphon sistem operasi android smartphon bersistem operasi android jeni smartphon disemua kalangan pelajar dibangun ide android studio berdasarkan hasil pengujian penelitian menghasilkan aplikasi mobil berbasi android fitur kuesion evaluasi menampilkan nilai hasil kuesion persentasi kestabilan sinyal bagu ratarata sinyal buruk kunci aplikasi akademik mobil smartphon android kuesion,0.000824590380566981,0.998350870543385,0.0008245390760480489,1.0
game flappi color salah game edukasi game membantu pemain belajar mengen warna bentuk huruf game flappi color menyerupai game flappi bird game flappi color fitur tambahan pengenalan warna bentuk huruf seir perkembangannya game jumpai dimana salah contoh popular perangkat bergerak smartphon berbasi android kehadiran android media game game bermain game smartphon kebutuhan pokok masyarakat prakti memiliki fitur aplikasi game lainlain penelitian game flappi color dibangun bahasa pemrograman c media implementasinya smartphon berbasi android pengembangannya open sourc menjadikan aplikasi game kebutuhan pengguna memicu penuli aplikasi game ârancang bangun game pembelajaran pengenalan warna bentuk huruf cocosdx frameworkâ perangkat bergerak smartphon kunci game edukasi pengenalan warna peengenalan bentuk pengenalan huruf android cocosdx framework,0.1863211296416196,0.8127638262588952,0.0009150440994852426,1.0
smk negeri labang menentukan jurusan manual terkomputerisasi paramet nilai ijazah nilai uan minat siswa penentuan jurusan membutuhkan relatif banyaknya siswa mendaftar banyaknya paramet admin kesulitan menentukan jurusan siswa mendaftar susuai kriterianya dibutuhkan system pengambilan keputusan membantu menentukan penjurusan sistem dibangun perhitungan akurat metod smart akurasi perhitungan terjamin penelitian dihasilkan akurasi pengambilan keputusan akurasi hasil penilitian layak jadikan pilihan rekomendasi pengambilan keputusan kunci aplikasi penjurusan metod smart,0.7659935033576435,0.23249795282956853,0.0015085438127879283,1.0
twitter sarana memasarkan produk onlin bermodalkan foto caption menarik konsumen tertarik memb produk review onlineshop pengunjung penelitian kategori lazada tokopedia bukalapak tujuan penelitian pengunjung komentar positif negatif hasil klasifikasi tingkat ketertarikan pengunjung metod naiv bay tingkat akurasi metod naiv bay mengklasifikasikan tingkat ketertarikan pengunjung hasil penelitian tingkat ketertarikan pengunjung bukalapak tertinggi presentas komentar positif negatif tokopedia memiliki persentas komentar positif negatif lazada memiliki persentas komentar positif negatif tingkat akurasi metod naiv bay mengklasifikasikan tingkat ketertarikan pengunjung eror rate kunci sentimen onlin shop naiv bay,0.0011866280093627848,0.0011865315038819837,0.9976268404867552,1.0
pengguna perangkat mobil layanan internet berbasi wifi penggunaan sumber daya layanan wifi dibutuhkan pengelolaan sumber daya menjalankan layanan wifi dibutuhkan manajemen otentikasi pengguna jaringan wireless radiu remot authent dial in user servic protokol otentikasi otorisasi akunt pengguna layanan jaringan penelitian sistem otentikasi pengguna jaringan wireless router mikrotik access point captiv portal terhubung aplikasi freeradiu ekstern radiu server backend mysql databas penyimpanan data pengguna dipasang sistem operasi ubuntu antarmuka manajemen pengguna aplikasi daloradiu sistem otentikasi pengguna berhasil freeradiu hasil uji coba command ping pengguna berhasil terhubung jarak optim jaringan wireless dicapai jarak tujuh meter koneksi relatif stabil,0.0010385744572370683,0.9979228740888422,0.001038551453920846,1.0000000000000002
aplikasi pengolahan nilai rapor sauatu aplikasi informasi laporan keaktifan siswa laporan nilai informasi siswa bersangkutan berbasiskan komputerisasi membantu kecepatan kualita pengolahan nilai permasalahan pengolahan nilai rapor smk agung mulia microsoft excel dimana penyimpanan datanya tersebar wali kela guru mata pelajaran bersangkutan memperoleh nilai siswa menunggu data nilai guru bersangkutan rekap ulang wali kela tingkat ditimbulkan sistem datadata nilai siswa terdokumentasi data nilai tersimpan file excel mudah serang viru factor menyebabkan file hilang rusak mengatasi dibutuhkan pengembangan aplikasi membantu salah pengembangannya aplikasi pengolahan nilai rapor berbasi web penelitian hasilkan prose kecepatan pengolahan data nilai menerapkan aplikasi diharap mempros data nilai cepat keamanan data nilai siswa terjaga,0.44698711332540897,0.5520629576101795,0.0009499290644115688,1.0
keamanan jaringan perlukan menjaga validita integrita data serverdengan tuntutan sistem mengamankan jaringan penelitian intrus prevent system berbasi suricata iptabl diintegrasikan webuius interfac diimplementasikan server salah solusi menjaga keamanan jaringan webui diharapkan membantu administr mengawasi aliran jaringan server kinerja suricata webui uji coba tool superscannmapnikto ujicoba kali percobaan penyusupan dimana tool superscannmapnikto hasil alert tertinggi alert hasilkan seranganpenyusupan tool nikto hasil disimpulkan sistem suricata webui berjalan mendeteksi meberikan alert administr,0.0014432938171040938,0.4989100465517895,0.4996466596311064,1.0
leukemia kanker merusak darah sumsum tulang selsel darah jeni leukemia acut myeloid leukemia aml acut lymphoblast leukemia all chronic myeloid leukemia cml chronic lymphocyt leukemia cll cml aml orang dewasa penyakit all anakanak keganasannya berkembang cepat keganasan penyakit all berkembang cepat mendiagnosa dibutuhkan sistem membantu patolog mengenali jeni sel leukosit otomati tujuan sistem penelitian mengidentifikasi penyakit all segmentasi otsu treshold memisahkan sel darah putih prose ekstraksi fitur fitur gray level cooccur matrix glcm fitur color cooccurr matrix ccm klasifikasinya klasifikasi naiv bay penelitian difokuskan jeni penyakit all membantu mengidentifikasi cepat akurasi tertinggi skenario berdasarkan fitur glcm kuantisasi bit berdasarkan fitur ccm akurasi tertinggi metod glcm cocok metod ccm,0.9981530198243529,0.0009235187640161212,0.0009234614116309219,0.9999999999999999
jejar sosial mudah dituju pengguna internet pendapatnya media sosial twitter salah lahan kumpulan informasi opini masyarakat halnya peraturan kebijakan menuai pro kontra studi penghapusan subsidi listrik pemerintah mengevaluasi respon masyarakat kebijakan pemanfaatan opinion mine opinion mine teknik menganalisa opini tek pengelompokkan opini metod expect maxim mengklasifikasikan pendapat berdasarkan kela ditentukan positif negatif opinion mine disertai pca principl compon analysi pereduksi dimensi tweet tujuan penyederhanaan data muncul data utama mempertahankan ciri kha terkandung dalamnya pengujian memakai tweet dibagi data test data dijadikan train hasil skenario terbaik akurasi pengujian opinion mine memanfaatkan metod principl compon analysi expect maxim kunci klasifikasi expect maxim principl compon analysi,0.86132505495443,0.13770667730475383,0.000968267740816155,1.0
